,Unnamed: 0,Unnamed: 0.1,image_number,xmin,ymin,xmax,ymax,x_values_odo,y_values_odo,z_values_odo,x_center,y_center,width,height
1409,1409,1409,1008,0.31000000000000005,0.5599999999999996,0.5,0.5,-6.137,-0.536,-0.46124,0.94,0.0,1.19,4.94
1410,1410,1410,1008,0.25,0.1900000000000004,0.6200000000000001,0.1899999999999995,-6.137,-0.536,-0.46124,0.94,0.1900000000000004,1.31,3.94
1411,1411,1411,1009,0.0600000000000005,0.6200000000000001,0.8100000000000005,0.25,-6.126,-0.552,-0.460561,0.4399999999999995,0.9400000000000004,2.69,6.62
1412,1412,1412,1009,0.1899999999999995,0.3099999999999996,0.3800000000000008,0.3800000000000008,-6.126,-0.552,-0.460561,0.3100000000000005,0.8799999999999999,2.12,5.0
1413,1413,1413,1009,0.6200000000000001,0.1200000000000001,0.1899999999999995,0.75,-6.126,-0.552,-0.460561,0.3799999999999999,0.9400000000000004,1.56,3.62
1414,1414,1414,1009,0.05999999999999961,0.25,0.4400000000000004,0.3100000000000005,-6.126,-0.552,-0.460561,0.75,0.8099999999999996,1.38,3.0
1415,1415,1415,1009,0.81,0.75,0.6200000000000001,0.4399999999999995,-6.126,-0.552,-0.460561,0.69,0.1200000000000001,1.75,4.62
1416,1416,1416,1009,0.88,0.1200000000000001,0.5,0.11999999999999922,-6.126,-0.552,-0.460561,0.69,0.1200000000000001,1.56,4.0
1417,1417,1417,1010,0.11999999999999922,0.6200000000000001,0.8100000000000005,0.11999999999999922,-6.115,-0.568,-0.46124,0.4399999999999995,0.8799999999999999,2.62,6.44
1418,1418,1418,1010,0.0600000000000005,0.3099999999999996,0.3800000000000008,0.1899999999999995,-6.115,-0.568,-0.46124,0.1899999999999995,0.75,2.25,4.81
1419,1419,1419,1010,0.5599999999999996,0.05999999999999961,0.1899999999999995,0.75,-6.115,-0.568,-0.46124,0.3799999999999999,0.8799999999999999,1.56,3.69
1420,1420,1420,1010,0.05999999999999961,0.25,0.3799999999999999,0.3800000000000008,-6.115,-0.568,-0.46124,0.6900000000000004,0.8099999999999996,1.31,3.12
1421,1421,1421,1010,0.06000000000000005,0.4400000000000004,0.56,0.4399999999999995,-6.115,-0.568,-0.46124,0.81,0.9400000000000004,1.44,4.94
1422,1422,1422,1010,0.1200000000000001,0.1200000000000001,0.6200000000000001,0.3800000000000008,-6.115,-0.568,-0.46124,0.8799999999999999,0.25,1.5,4.25
1423,1423,1423,1011,0.0,0.6900000000000004,0.8800000000000008,0.25,-6.102,-0.585,-0.460561,0.4399999999999995,0.0,2.81,6.5
1424,1424,1424,1011,0.3800000000000008,0.3799999999999999,0.4399999999999995,0.3100000000000005,-6.102,-0.585,-0.460561,0.3800000000000008,0.8799999999999999,2.0,4.94
1425,1425,1425,1011,0.6200000000000001,0.0,0.1899999999999995,0.5600000000000005,-6.102,-0.585,-0.460561,0.4400000000000004,0.8099999999999996,1.5,3.5
1426,1426,1426,1011,0.1200000000000001,0.25,0.5599999999999996,0.4399999999999995,-6.102,-0.585,-0.460561,0.8099999999999996,0.8099999999999996,1.38,3.12
1427,1427,1427,1011,0.18999999999999995,0.75,0.56,0.3100000000000005,-6.102,-0.585,-0.460561,0.8799999999999999,0.0,1.38,4.56
1428,1428,1428,1011,0.1200000000000001,0.1900000000000004,0.6200000000000001,0.11999999999999922,-6.102,-0.585,-0.460561,0.8799999999999999,0.1900000000000004,1.5,3.88
1429,1429,1429,1012,0.0600000000000005,0.5599999999999996,0.8800000000000008,0.3800000000000008,-6.091,-0.601,-0.460561,0.4399999999999995,0.9400000000000004,2.81,6.75
1430,1430,1430,1012,0.1899999999999995,0.3099999999999996,0.3100000000000005,0.1899999999999995,-6.091,-0.601,-0.460561,0.25,0.75,2.06,4.81
1431,1431,1431,1012,0.5599999999999996,0.1200000000000001,0.1899999999999995,0.6899999999999995,-6.091,-0.601,-0.460561,0.3799999999999999,0.8799999999999999,1.56,3.56
1432,1432,1432,1012,0.0,0.3099999999999996,0.4400000000000004,0.5600000000000005,-6.091,-0.601,-0.460561,0.6900000000000004,0.9400000000000004,1.44,3.19
1433,1433,1433,1012,0.06000000000000005,0.75,0.56,0.5,-6.091,-0.601,-0.460561,0.81,0.1200000000000001,1.44,4.75
1434,1434,1434,1012,0.69,0.1900000000000004,0.5,0.3800000000000008,-6.091,-0.601,-0.460561,0.56,0.3099999999999996,1.81,4.19
1435,1435,1435,1013,0.11999999999999922,0.5599999999999996,0.8800000000000008,0.4399999999999995,-6.079,-0.617,-0.460561,0.5,0.0,2.75,6.88
1436,1436,1436,1013,0.3100000000000005,0.3799999999999999,0.3800000000000008,0.25,-6.079,-0.617,-0.460561,0.3100000000000005,0.8099999999999996,2.06,4.88
1437,1437,1437,1013,0.6200000000000001,0.05999999999999961,0.25,0.75,-6.079,-0.617,-0.460561,0.4400000000000004,0.9400000000000004,1.62,3.69
1438,1438,1438,1013,0.05999999999999961,0.3099999999999996,0.4400000000000004,0.3100000000000005,-6.079,-0.617,-0.460561,0.75,0.8099999999999996,1.38,2.94
1439,1439,1439,1013,0.0,0.6200000000000001,0.3799999999999999,0.5600000000000005,-6.079,-0.617,-0.460561,0.69,0.1200000000000001,1.38,4.88
1440,1440,1440,1013,0.94,0.05999999999999961,0.5,0.0,-6.079,-0.617,-0.460561,0.75,0.5599999999999996,1.56,2.94
1441,1441,1441,1014,0.8100000000000005,0.5,0.9399999999999995,0.4399999999999995,-6.067,-0.633,-0.460561,0.3800000000000008,0.9400000000000004,3.06,6.94
1442,1442,1442,1014,0.25,0.3099999999999996,0.4399999999999995,0.3100000000000005,-6.067,-0.633,-0.460561,0.3100000000000005,0.8099999999999996,2.19,4.94
1443,1443,1443,1014,0.5599999999999996,0.1200000000000001,0.25,0.8100000000000005,-6.067,-0.633,-0.460561,0.3799999999999999,0.0,1.62,3.69
1444,1444,1444,1014,0.8799999999999999,0.3099999999999996,0.3799999999999999,0.5600000000000005,-6.067,-0.633,-0.460561,0.6200000000000001,0.9400000000000004,1.44,3.25
1445,1445,1445,1014,0.1200000000000001,0.6900000000000004,0.3799999999999999,0.6199999999999992,-6.067,-0.633,-0.460561,0.75,0.1200000000000001,1.25,4.88
1446,1446,1446,1014,0.62,0.8799999999999999,0.43999999999999995,0.6199999999999992,-6.067,-0.633,-0.460561,0.5,0.25,1.81,4.75
1447,1447,1447,1014,0.6899999999999995,0.81,0.0,0.4399999999999995,-6.067,-0.633,-0.460561,0.3100000000000005,0.11999999999999922,1.25,8.62
1448,1448,1448,1015,0.0600000000000005,0.6200000000000001,0.8800000000000008,0.6199999999999992,-6.056,-0.649,-0.46124,0.4399999999999995,0.11999999999999922,2.75,7.0
1449,1449,1449,1015,0.11999999999999922,0.3099999999999996,0.4399999999999995,0.3100000000000005,-6.056,-0.649,-0.46124,0.3100000000000005,0.8099999999999996,2.25,5.0
1450,1450,1450,1015,0.5599999999999996,0.1200000000000001,0.0,0.6199999999999992,-6.056,-0.649,-0.46124,0.3099999999999996,0.8799999999999999,1.44,3.5
1451,1451,1451,1015,0.8799999999999999,0.3099999999999996,0.3799999999999999,0.6899999999999995,-6.056,-0.649,-0.46124,0.6200000000000001,0.0,1.44,3.38
1452,1452,1452,1015,0.94,0.6900000000000004,0.31000000000000005,0.5,-6.056,-0.649,-0.46124,0.6200000000000001,0.1200000000000001,1.38,4.75
1453,1453,1453,1015,0.69,0.1200000000000001,0.31000000000000005,0.3100000000000005,-6.056,-0.649,-0.46124,0.5,0.25,1.62,4.19
1454,1454,1454,1016,0.0600000000000005,0.6200000000000001,0.9399999999999995,0.4399999999999995,-6.044,-0.665,-0.459882,0.5,0.0,2.88,6.81
1455,1455,1455,1016,0.11999999999999922,0.4400000000000004,0.0600000000000005,0.5600000000000005,-6.044,-0.665,-0.459882,0.0600000000000005,0.0,1.88,5.06
1456,1456,1456,1016,0.6200000000000001,0.05999999999999961,0.0,0.9399999999999995,-6.044,-0.665,-0.459882,0.3099999999999996,0.0,1.38,3.88
1457,1457,1457,1016,0.9400000000000004,0.4400000000000004,0.3799999999999999,0.5,-6.044,-0.665,-0.459882,0.6900000000000004,0.0,1.38,3.06
1458,1458,1458,1016,0.81,0.8099999999999996,0.25,0.6199999999999992,-6.044,-0.665,-0.459882,0.5,0.25,1.44,4.81
1459,1459,1459,1016,0.75,0.25,0.3799999999999999,0.5600000000000005,-6.044,-0.665,-0.459882,0.56,0.3799999999999999,1.62,4.31
1460,1460,1460,1017,0.0600000000000005,0.5599999999999996,0.9399999999999995,0.6899999999999995,-6.034,-0.679,-0.457163,0.5,0.11999999999999922,2.88,7.12
1461,1461,1461,1017,0.9400000000000004,0.4400000000000004,0.25,0.4399999999999995,-6.034,-0.679,-0.457163,0.0600000000000005,0.9400000000000004,2.31,4.94
1462,1462,1462,1017,0.5599999999999996,0.1200000000000001,0.11999999999999922,0.9399999999999995,-6.034,-0.679,-0.457163,0.3099999999999996,0.0,1.56,3.75
1463,1463,1463,1017,0.75,0.3099999999999996,0.25,0.5,-6.034,-0.679,-0.457163,0.5,0.9400000000000004,1.5,3.19
1464,1464,1464,1017,0.43999999999999995,0.3799999999999999,0.31000000000000005,0.6899999999999995,-6.034,-0.679,-0.457163,0.3799999999999999,0.0,1.88,5.25
1465,1465,1465,1017,0.56,0.05999999999999961,0.25,0.6899999999999995,-6.034,-0.679,-0.457163,0.3799999999999999,0.3799999999999999,1.62,4.62
1466,1466,1466,1018,0.0600000000000005,0.6200000000000001,0.9399999999999995,0.75,-6.025,-0.691,-0.451711,0.5,0.1899999999999995,2.81,7.12
1467,1467,1467,1018,0.1899999999999995,0.4400000000000004,0.3100000000000005,0.6199999999999992,-6.025,-0.691,-0.451711,0.25,0.0,2.12,5.19
1468,1468,1468,1018,0.3799999999999999,0.25,0.0600000000000005,0.75,-6.025,-0.691,-0.451711,0.1900000000000004,0.0,1.62,3.5
1469,1469,1469,1018,0.8099999999999996,0.3799999999999999,0.1200000000000001,0.5600000000000005,-6.025,-0.691,-0.451711,0.5,0.9400000000000004,1.31,3.12
1470,1470,1470,1018,0.5,0.8099999999999996,0.25,0.5600000000000005,-6.025,-0.691,-0.451711,0.3799999999999999,0.1900000000000004,1.69,4.75
1471,1471,1471,1018,0.44,0.25,0.18999999999999995,0.4399999999999995,-6.025,-0.691,-0.451711,0.31000000000000005,0.3099999999999996,1.69,4.19
1472,1472,1472,1019,0.25,0.6200000000000001,0.9399999999999995,0.6199999999999992,-6.019,-0.699,-0.441444,0.5600000000000005,0.11999999999999922,2.69,6.94
1473,1473,1473,1019,0.0,0.4400000000000004,0.3100000000000005,0.6899999999999995,-6.019,-0.699,-0.441444,0.1899999999999995,0.0600000000000005,2.31,5.19
1474,1474,1474,1019,0.4400000000000004,0.1900000000000004,0.0,0.0,-6.019,-0.699,-0.441444,0.1900000000000004,0.11999999999999922,1.56,3.75
1475,1475,1475,1019,0.75,0.3799999999999999,0.3799999999999999,0.6199999999999992,-6.019,-0.699,-0.441444,0.5599999999999996,0.0,1.56,3.19
1476,1476,1476,1019,0.43999999999999995,0.8099999999999996,0.18999999999999995,0.8100000000000005,-6.019,-0.699,-0.441444,0.31000000000000005,0.3099999999999996,1.75,4.94
1477,1477,1477,1019,0.38,0.1900000000000004,0.18999999999999995,0.3100000000000005,-6.019,-0.699,-0.441444,0.31000000000000005,0.25,1.81,4.06
1478,1478,1478,1020,0.1899999999999995,0.75,0.3100000000000005,0.75,-6.014,-0.706,-0.432499,0.75,0.25,3.12,7.0
1479,1479,1479,1020,0.1899999999999995,0.5,0.4399999999999995,0.5600000000000005,-6.014,-0.706,-0.432499,0.3100000000000005,0.0,2.25,5.06
1480,1480,1480,1020,0.6900000000000004,0.1200000000000001,0.3800000000000008,0.8800000000000008,-6.014,-0.706,-0.432499,0.5,0.0,1.69,3.75
1481,1481,1481,1020,0.05999999999999961,0.4400000000000004,0.6200000000000001,0.6899999999999995,-6.014,-0.706,-0.432499,0.8099999999999996,0.0600000000000005,1.5,3.25
1482,1482,1482,1020,0.81,0.8099999999999996,0.3799999999999999,0.6199999999999992,-6.014,-0.706,-0.432499,0.6200000000000001,0.1900000000000004,1.5,4.81
1483,1483,1483,1020,0.75,0.25,0.3799999999999999,0.3100000000000005,-6.014,-0.706,-0.432499,0.56,0.25,1.56,4.06
1484,1484,1484,1021,0.5,0.5,0.0,0.25,-6.01,-0.71,-0.424204,0.25,0.3800000000000008,3.44,7.69
1485,1485,1485,1021,0.8800000000000008,0.5,0.0,0.5600000000000005,-6.01,-0.71,-0.424204,0.9399999999999995,0.0,2.06,5.06
1486,1486,1486,1021,0.25,0.3099999999999996,0.75,0.25,-6.01,-0.71,-0.424204,0.0,0.25,1.5,3.88
1487,1487,1487,1021,0.5599999999999996,0.5,0.9400000000000004,0.5600000000000005,-6.01,-0.71,-0.424204,0.25,0.0,1.31,3.06
1488,1488,1488,1021,0.31000000000000005,0.8099999999999996,0.0,0.8100000000000005,-6.01,-0.71,-0.424204,0.18999999999999995,0.3099999999999996,1.62,4.94
1489,1489,1489,1021,0.25,0.25,0.81,0.0,-6.01,-0.71,-0.424204,0.0,0.5599999999999996,1.56,4.75
1490,1490,1490,1022,0.3800000000000008,0.3799999999999999,0.0,0.11999999999999922,-6.009,-0.712,-0.416569,0.6899999999999995,0.25,2.62,7.75
1491,1491,1491,1022,0.3100000000000005,0.5,0.25,0.5600000000000005,-6.009,-0.712,-0.416569,0.3100000000000005,0.0,1.88,5.06
1492,1492,1492,1022,0.6900000000000004,0.3799999999999999,0.11999999999999922,0.0600000000000005,-6.009,-0.712,-0.416569,0.3800000000000008,0.1899999999999995,1.44,3.69
1493,1493,1493,1022,0.0,0.5,0.3799999999999999,0.8100000000000005,-6.009,-0.712,-0.416569,0.6900000000000004,0.11999999999999922,1.38,3.25
1494,1494,1494,1022,0.6200000000000001,0.8099999999999996,0.25,0.6199999999999992,-6.009,-0.712,-0.416569,0.43999999999999995,0.25,1.62,4.81
1495,1495,1495,1022,0.56,0.3099999999999996,0.31000000000000005,0.8100000000000005,-6.009,-0.712,-0.416569,0.43999999999999995,0.5599999999999996,1.69,4.44
1496,1496,1496,1023,0.4399999999999995,0.5599999999999996,0.0,0.0600000000000005,-6.008,-0.712,-0.410997,0.6899999999999995,0.3100000000000005,2.5,7.5
1497,1497,1497,1023,0.5600000000000005,0.5,0.0,0.8100000000000005,-6.008,-0.712,-0.410997,0.8100000000000005,0.1899999999999995,2.38,5.31
1498,1498,1498,1023,0.0,0.3099999999999996,0.4399999999999995,0.0600000000000005,-6.008,-0.712,-0.410997,0.6899999999999995,0.1899999999999995,1.44,3.69
1499,1499,1499,1023,0.25,0.4400000000000004,0.8099999999999996,0.5,-6.008,-0.712,-0.410997,0.0,0.0,1.5,3.0
1500,1500,1500,1023,0.1200000000000001,0.0,0.6900000000000004,0.0,-6.008,-0.712,-0.410997,0.8799999999999999,0.5,1.5,5.0
1501,1501,1501,1023,0.0,0.5,0.6200000000000001,0.8800000000000008,-6.008,-0.712,-0.410997,0.75,0.6900000000000004,1.62,4.38
1502,1502,1502,1024,0.8800000000000008,0.5,0.0,0.0,-6.008,-0.712,-0.401911,0.9399999999999995,0.25,2.06,7.5
1503,1503,1503,1024,0.9399999999999995,0.4400000000000004,0.8100000000000005,0.75,-6.008,-0.712,-0.401911,0.8800000000000008,0.11999999999999922,1.88,5.25
1504,1504,1504,1024,0.1899999999999995,0.3099999999999996,0.6899999999999995,0.1899999999999995,-6.008,-0.712,-0.401911,0.9399999999999995,0.25,1.44,3.88
1505,1505,1505,1024,0.4400000000000004,0.5,0.0600000000000005,0.9399999999999995,-6.008,-0.712,-0.401911,0.25,0.1899999999999995,1.56,3.44
1506,1506,1506,1024,0.25,0.9400000000000004,0.8799999999999999,0.75,-6.008,-0.712,-0.401911,0.05999999999999961,0.3099999999999996,1.62,4.81
1507,1507,1507,1024,0.18999999999999995,0.25,0.81,0.75,-6.008,-0.712,-0.401911,0.0,0.5,1.62,4.5
1508,1508,1508,1025,0.8800000000000008,0.5599999999999996,0.4399999999999995,0.8100000000000005,-6.008,-0.712,-0.393488,0.1899999999999995,0.1899999999999995,2.5,5.25
1509,1509,1509,1025,0.5600000000000005,0.3099999999999996,0.11999999999999922,0.0600000000000005,-6.008,-0.712,-0.393488,0.3100000000000005,0.1899999999999995,1.56,3.69
1510,1510,1510,1025,0.0,0.6900000000000004,0.4399999999999995,0.8800000000000008,-6.008,-0.712,-0.393488,0.6900000000000004,0.25,1.38,3.19
1511,1511,1511,1025,0.75,0.0,0.25,0.9399999999999995,-6.008,-0.712,-0.393488,0.5,0.5,1.44,4.88
1512,1512,1512,1025,0.81,0.5,0.4400000000000004,0.3800000000000008,-6.008,-0.712,-0.393488,0.6200000000000001,0.4400000000000004,1.62,3.88
1513,1513,1513,1025,0.6899999999999995,0.8099999999999996,0.0,0.6199999999999992,-6.008,-0.712,-0.393488,0.3100000000000005,0.1899999999999995,1.25,6.75
1514,1514,1514,1026,0.6899999999999995,0.8099999999999996,0.0,0.8100000000000005,-6.008,-0.712,-0.385032,0.8800000000000008,0.3100000000000005,2.31,4.94
1515,1515,1515,1026,0.8800000000000008,0.4400000000000004,0.4399999999999995,0.25,-6.008,-0.712,-0.385032,0.6899999999999995,0.3100000000000005,1.5,3.75
1516,1516,1516,1026,0.25,0.6900000000000004,0.75,0.8800000000000008,-6.008,-0.712,-0.385032,0.9400000000000004,0.25,1.44,3.19
1517,1517,1517,1026,0.3099999999999996,0.0,0.75,0.9399999999999995,-6.008,-0.712,-0.385032,0.0,0.4400000000000004,1.44,4.94
1518,1518,1518,1026,0.94,0.3099999999999996,0.6900000000000004,0.3800000000000008,-6.008,-0.712,-0.385032,0.81,0.3799999999999999,1.69,4.0
1519,1519,1519,1027,0.6899999999999995,0.5,0.9399999999999995,0.5600000000000005,-6.008,-0.712,-0.376544,0.8100000000000005,0.0,2.25,5.0
1520,1520,1520,1027,0.8100000000000005,0.3799999999999999,0.3800000000000008,0.4399999999999995,-6.008,-0.712,-0.376544,0.5600000000000005,0.3800000000000008,1.56,4.06
1521,1521,1521,1027,0.25,0.6200000000000001,0.6199999999999992,0.8800000000000008,-6.008,-0.712,-0.376544,0.9400000000000004,0.25,1.31,3.25
1522,1522,1522,1027,0.4400000000000004,0.8799999999999999,0.75,0.0600000000000005,-6.008,-0.712,-0.376544,0.1200000000000001,0.4400000000000004,1.31,5.19
1523,1523,1523,1027,0.18999999999999995,0.25,0.6900000000000004,0.8800000000000008,-6.008,-0.712,-0.376544,0.94,0.5599999999999996,1.44,4.56
1524,1524,1524,1028,0.3800000000000008,0.5,0.0,0.0600000000000005,-6.008,-0.712,-0.368024,0.1899999999999995,0.25,1.62,5.5
1525,1525,1525,1028,0.6899999999999995,0.9400000000000004,0.8100000000000005,0.6899999999999995,-6.008,-0.712,-0.368024,0.25,0.3100000000000005,1.12,4.69
1526,1526,1526,1028,0.8100000000000005,0.3099999999999996,0.5,0.3100000000000005,-6.008,-0.712,-0.368024,0.6199999999999992,0.3100000000000005,1.62,3.94
1527,1527,1527,1028,0.25,0.4400000000000004,0.75,0.0,-6.008,-0.712,-0.368024,0.0,0.1899999999999995,1.44,3.5
1528,1528,1528,1028,0.4400000000000004,0.8099999999999996,0.6200000000000001,0.0600000000000005,-6.008,-0.712,-0.368024,0.0,0.4400000000000004,1.12,5.25
1529,1529,1529,1028,0.18999999999999995,0.4400000000000004,0.75,0.0600000000000005,-6.008,-0.712,-0.368024,0.94,0.75,1.56,4.56
1530,1530,1530,1029,0.3100000000000005,0.3099999999999996,0.8800000000000008,0.75,-6.007,-0.713,-0.363752,0.0600000000000005,0.0600000000000005,1.56,5.44
1531,1531,1531,1029,0.6199999999999992,0.9400000000000004,0.4399999999999995,0.0600000000000005,-6.007,-0.713,-0.363752,0.0600000000000005,0.0,0.75,4.06
1532,1532,1532,1029,0.8100000000000005,0.3099999999999996,0.4399999999999995,0.1899999999999995,-6.007,-0.713,-0.363752,0.6199999999999992,0.25,1.56,3.88
1533,1533,1533,1029,0.1900000000000004,0.5,0.6899999999999995,0.75,-6.007,-0.713,-0.363752,0.9400000000000004,0.11999999999999922,1.44,3.25
1534,1534,1534,1029,0.5,0.75,0.5599999999999996,0.8800000000000008,-6.007,-0.713,-0.363752,0.05999999999999961,0.3099999999999996,1.0,5.06
1535,1535,1535,1029,0.1200000000000001,0.5,0.75,0.0,-6.007,-0.713,-0.363752,0.94,0.75,1.62,4.44
1536,1536,1536,1030,0.25,0.5599999999999996,0.8100000000000005,0.75,-6.003,-0.717,-0.361613,0.0600000000000005,0.11999999999999922,1.56,5.19
1537,1537,1537,1030,0.6199999999999992,0.8799999999999999,0.75,0.3800000000000008,-6.003,-0.717,-0.361613,0.1899999999999995,0.11999999999999922,1.12,4.44
1538,1538,1538,1030,0.9399999999999995,0.25,0.5,0.0,-6.003,-0.717,-0.361613,0.6899999999999995,0.11999999999999922,1.5,3.69
1539,1539,1539,1030,0.05999999999999961,0.5,0.5,0.5600000000000005,-6.003,-0.717,-0.361613,0.8099999999999996,0.0,1.38,3.0
1540,1540,1540,1030,0.3799999999999999,0.6900000000000004,0.5,0.8800000000000008,-6.003,-0.717,-0.361613,0.9400000000000004,0.25,1.06,5.12
1541,1541,1541,1030,0.18999999999999995,0.05999999999999961,0.5599999999999996,0.8100000000000005,-6.003,-0.717,-0.361613,0.8799999999999999,0.4400000000000004,1.38,4.69
1542,1542,1542,1031,0.5600000000000005,0.1900000000000004,0.3800000000000008,0.3800000000000008,-5.996,-0.722,-0.361613,0.5,0.8099999999999996,1.81,5.19
1543,1543,1543,1031,0.5600000000000005,0.0,0.1899999999999995,0.0,-5.996,-0.722,-0.361613,0.3800000000000008,0.0,1.56,3.94
1544,1544,1544,1031,0.05999999999999961,0.4400000000000004,0.3100000000000005,0.75,-5.996,-0.722,-0.361613,0.6900000000000004,0.11999999999999922,1.19,3.25
1545,1545,1545,1031,0.1900000000000004,0.75,0.3799999999999999,0.8100000000000005,-5.996,-0.722,-0.361613,0.8099999999999996,0.25,1.19,5.0
1546,1546,1546,1031,0.94,0.0,0.25,0.3800000000000008,-5.996,-0.722,-0.361613,0.6200000000000001,0.1900000000000004,1.25,4.38
1547,1547,1547,1032,0.9399999999999995,0.1900000000000004,0.0,0.8800000000000008,-5.987,-0.731,-0.362326,0.9399999999999995,0.0,2.0,7.62
1548,1548,1548,1032,0.3800000000000008,0.0,0.75,0.6199999999999992,-5.987,-0.731,-0.362326,0.0600000000000005,0.8099999999999996,1.38,5.56
1549,1549,1549,1032,0.75,0.25,0.3100000000000005,0.3100000000000005,-5.987,-0.731,-0.362326,0.0,0.75,0.56,5.06
1550,1550,1550,1032,0.0600000000000005,0.8799999999999999,0.5,0.8800000000000008,-5.987,-0.731,-0.362326,0.75,0.8799999999999999,1.38,4.0
1551,1551,1551,1032,0.3799999999999999,0.1200000000000001,0.9400000000000004,0.75,-5.987,-0.731,-0.362326,0.1200000000000001,0.9400000000000004,1.5,3.56
1552,1552,1552,1032,0.6200000000000001,0.6200000000000001,0.75,0.9399999999999995,-5.987,-0.731,-0.362326,0.1900000000000004,0.25,1.06,5.31
1553,1553,1553,1032,0.94,0.1200000000000001,0.75,0.0600000000000005,-5.987,-0.731,-0.362326,0.81,0.05999999999999961,1.75,3.88
1554,1554,1554,1033,0.5,0.05999999999999961,0.0,0.75,-5.976,-0.74,-0.3609,0.75,0.8799999999999999,2.44,7.62
1555,1555,1555,1033,0.9399999999999995,0.1900000000000004,0.5,0.5600000000000005,-5.976,-0.74,-0.3609,0.6899999999999995,0.8799999999999999,1.56,5.38
1556,1556,1556,1033,0.1899999999999995,0.6200000000000001,0.0,0.0600000000000005,-5.976,-0.74,-0.3609,0.6199999999999992,0.8799999999999999,0.81,4.38
1557,1557,1557,1033,0.5,0.75,0.1899999999999995,0.9399999999999995,-5.976,-0.74,-0.3609,0.3800000000000008,0.8099999999999996,1.62,4.19
1558,1558,1558,1033,0.9400000000000004,0.05999999999999961,0.5,0.6199999999999992,-5.976,-0.74,-0.3609,0.6900000000000004,0.8099999999999996,1.56,3.5
1559,1559,1559,1033,0.1200000000000001,0.4400000000000004,0.25,0.8800000000000008,-5.976,-0.74,-0.3609,0.69,0.1200000000000001,1.12,5.38
1560,1560,1560,1033,0.56,0.9400000000000004,0.1200000000000001,0.5600000000000005,-5.976,-0.74,-0.3609,0.31000000000000005,0.25,1.56,4.56
1561,1561,1561,1034,0.1899999999999995,0.1900000000000004,0.9399999999999995,0.8800000000000008,-5.963,-0.752,-0.361613,0.5600000000000005,0.0,2.69,7.69
1562,1562,1562,1034,0.1899999999999995,0.05999999999999961,0.11999999999999922,0.3800000000000008,-5.963,-0.752,-0.361613,0.11999999999999922,0.6900000000000004,1.94,5.25
1563,1563,1563,1034,0.3799999999999999,0.9400000000000004,0.0,0.75,-5.963,-0.752,-0.361613,0.1899999999999995,0.8099999999999996,1.62,3.75
1564,1564,1564,1034,0.6200000000000001,0.1900000000000004,0.3099999999999996,0.4399999999999995,-5.963,-0.752,-0.361613,0.4400000000000004,0.8099999999999996,1.62,3.25
1565,1565,1565,1034,0.94,0.5599999999999996,0.1200000000000001,0.6899999999999995,-5.963,-0.752,-0.361613,0.5,0.1200000000000001,1.12,5.12
1566,1566,1566,1034,0.5,0.75,0.94,0.8800000000000008,-5.963,-0.752,-0.361613,0.25,0.3099999999999996,1.44,5.12
1567,1567,1567,1035,0.8100000000000005,0.05999999999999961,0.9399999999999995,0.25,-5.948,-0.766,-0.3609,0.3800000000000008,0.11999999999999922,3.12,8.12
1568,1568,1568,1035,0.75,0.1200000000000001,0.11999999999999922,0.3800000000000008,-5.948,-0.766,-0.3609,0.9399999999999995,0.75,2.38,5.19
1569,1569,1569,1035,0.0,0.0,0.6899999999999995,0.8100000000000005,-5.948,-0.766,-0.3609,0.8099999999999996,0.8799999999999999,1.69,3.75
1570,1570,1570,1035,0.3099999999999996,0.25,0.8799999999999999,0.4399999999999995,-5.948,-0.766,-0.3609,0.1200000000000001,0.8799999999999999,1.56,3.19
1571,1571,1571,1035,0.5,0.5599999999999996,0.6200000000000001,0.6899999999999995,-5.948,-0.766,-0.3609,0.06000000000000005,0.1200000000000001,1.12,5.06
1572,1572,1572,1035,0.0,0.05999999999999961,0.69,0.6199999999999992,-5.948,-0.766,-0.3609,0.81,0.3799999999999999,1.62,4.56
1573,1573,1573,1036,0.6899999999999995,0.05999999999999961,0.75,0.6199999999999992,-5.933,-0.779,-0.361613,0.25,0.8799999999999999,3.0,7.5
1574,1574,1574,1036,0.6199999999999992,0.05999999999999961,0.75,0.4399999999999995,-5.933,-0.779,-0.361613,0.6899999999999995,0.75,2.12,5.38
1575,1575,1575,1036,0.8099999999999996,0.05999999999999961,0.3800000000000008,0.8100000000000005,-5.933,-0.779,-0.361613,0.6200000000000001,0.9400000000000004,1.5,3.75
1576,1576,1576,1036,0.1200000000000001,0.1900000000000004,0.5,0.4399999999999995,-5.933,-0.779,-0.361613,0.8099999999999996,0.8099999999999996,1.31,3.25
1577,1577,1577,1036,0.18999999999999995,0.5599999999999996,0.5,0.8100000000000005,-5.933,-0.779,-0.361613,0.8799999999999999,0.1900000000000004,1.25,5.25
1578,1578,1578,1036,0.75,0.0,0.31000000000000005,0.6899999999999995,-5.933,-0.779,-0.361613,0.56,0.3099999999999996,1.56,4.69
1579,1579,1579,1037,0.5,0.05999999999999961,0.6899999999999995,0.3800000000000008,-5.918,-0.792,-0.361613,0.0600000000000005,0.75,3.12,7.25
1580,1580,1580,1037,0.4399999999999995,0.0,0.5,0.3800000000000008,-5.918,-0.792,-0.361613,0.4399999999999995,0.6900000000000004,2.06,5.31
